Gen 27 | Best Fitness = 27.439
Gen 28 | Best Fitness = 27.573
Gen 29 | Best Fitness = 27.631
Gen 30 | Best Fitness = 27.631
Gen 31 | Best Fitness = 27.642
Gen 32 | Best Fitness = 27.695
Gen 33 | Best Fitness = 27.695
Gen 34 | Best Fitness = 27.718
Gen 35 | Best Fitness = 27.739
Gen 36 | Best Fitness = 27.755
Gen 37 | Best Fitness = 27.783
Gen 38 | Best Fitness = 27.804
Gen 39 | Best Fitness = 27.835
Gen 40 | Best Fitness = 27.835
Gen 41 | Best Fitness = 27.835
Gen 42 | Best Fitness = 27.863
Gen 43 | Best Fitness = 27.863
Gen 44 | Best Fitness = 27.913
Gen 45 | Best Fitness = 27.913
Gen 46 | Best Fitness = 27.913
Gen 47 | Best Fitness = 27.999
Gen 48 | Best Fitness = 27.999
Gen 49 | Best Fitness = 27.999
Gen 50 | Best Fitness = 27.999
Gen 51 | Best Fitness = 27.999
Gen 52 | Best Fitness = 28.188
Gen 53 | Best Fitness = 28.188
Gen 54 | Best Fitness = 28.188
Gen 55 | Best Fitness = 28.188
Gen 56 | Best Fitness = 28.300
Gen 57 | Best Fitness = 28.300
Gen 58 | Best Fitness = 28.300
Gen 59 | Best Fitness = 28.334
Gen 60 | Best Fitness = 28.357
Gen 61 | Best Fitness = 28.393
Gen 62 | Best Fitness = 28.393
Gen 63 | Best Fitness = 28.393
Gen 64 | Best Fitness = 28.595
Gen 65 | Best Fitness = 28.599
Gen 66 | Best Fitness = 28.666
Gen 67 | Best Fitness = 28.715
Gen 68 | Best Fitness = 28.715
Gen 69 | Best Fitness = 28.739
Gen 70 | Best Fitness = 28.739
Gen 71 | Best Fitness = 28.804
Gen 72 | Best Fitness = 28.917
Gen 73 | Best Fitness = 28.917
Gen 74 | Best Fitness = 28.917
Gen 75 | Best Fitness = 28.917
Gen 76 | Best Fitness = 28.984
Gen 77 | Best Fitness = 28.984
Gen 78 | Best Fitness = 28.984
Gen 79 | Best Fitness = 28.984
Gen 80 | Best Fitness = 28.984
Gen 81 | Best Fitness = 28.994
Gen 82 | Best Fitness = 29.017
Gen 83 | Best Fitness = 29.017
Gen 84 | Best Fitness = 29.017
Gen 85 | Best Fitness = 29.095
Gen 86 | Best Fitness = 29.095
Gen 87 | Best Fitness = 29.144
Gen 88 | Best Fitness = 29.144
Gen 89 | Best Fitness = 29.144
Gen 90 | Best Fitness = 29.144
Gen 91 | Best Fitness = 29.144
Gen 92 | Best Fitness = 29.234
Gen 93 | Best Fitness = 29.234
Gen 94 | Best Fitness = 29.234
Gen 95 | Best Fitness = 29.261
Gen 96 | Best Fitness = 29.261
Gen 97 | Best Fitness = 29.261
Gen 98 | Best Fitness = 29.261
Gen 99 | Best Fitness = 29.293
Gen 100 | Best Fitness = 29.338
Gen 101 | Best Fitness = 29.418
Gen 102 | Best Fitness = 29.567
Gen 103 | Best Fitness = 29.567
Gen 104 | Best Fitness = 29.637
Gen 105 | Best Fitness = 29.705
Gen 106 | Best Fitness = 29.705
Gen 107 | Best Fitness = 29.786
Gen 108 | Best Fitness = 29.786
Gen 109 | Best Fitness = 29.786
Gen 110 | Best Fitness = 29.786
Gen 111 | Best Fitness = 29.868
Gen 112 | Best Fitness = 29.868
Gen 113 | Best Fitness = 29.868
Gen 114 | Best Fitness = 29.899
Gen 115 | Best Fitness = 29.973
Gen 116 | Best Fitness = 29.973
Gen 117 | Best Fitness = 30.225
Gen 118 | Best Fitness = 30.225
Gen 119 | Best Fitness = 30.235
Gen 120 | Best Fitness = 30.235
Gen 121 | Best Fitness = 30.237
Gen 122 | Best Fitness = 30.237
Gen 123 | Best Fitness = 30.237
Gen 124 | Best Fitness = 30.281
Gen 125 | Best Fitness = 30.281
Gen 126 | Best Fitness = 30.281
Gen 127 | Best Fitness = 30.300
Gen 128 | Best Fitness = 30.300
Gen 129 | Best Fitness = 30.435
Gen 130 | Best Fitness = 30.435
Gen 131 | Best Fitness = 30.520
Gen 132 | Best Fitness = 30.533
Gen 133 | Best Fitness = 30.533
Gen 134 | Best Fitness = 30.581
Gen 135 | Best Fitness = 30.581
Gen 136 | Best Fitness = 30.628
Gen 137 | Best Fitness = 30.778
Gen 138 | Best Fitness = 30.778
Gen 139 | Best Fitness = 30.792
Gen 140 | Best Fitness = 30.792
Gen 141 | Best Fitness = 30.792
Gen 142 | Best Fitness = 30.813
Gen 143 | Best Fitness = 30.850
Gen 144 | Best Fitness = 30.850
Gen 145 | Best Fitness = 30.852
Gen 146 | Best Fitness = 30.852
Gen 147 | Best Fitness = 30.889
Gen 148 | Best Fitness = 30.889
Gen 149 | Best Fitness = 30.889
Gen 150 | Best Fitness = 30.915
Gen 151 | Best Fitness = 31.108
Gen 152 | Best Fitness = 31.179
Gen 153 | Best Fitness = 31.179
Gen 154 | Best Fitness = 31.179
Gen 155 | Best Fitness = 31.265
Gen 156 | Best Fitness = 31.265
Gen 157 | Best Fitness = 31.265
Gen 158 | Best Fitness = 31.265
Gen 159 | Best Fitness = 31.270
Gen 160 | Best Fitness = 31.329
Gen 161 | Best Fitness = 31.329
Gen 162 | Best Fitness = 31.364
Gen 163 | Best Fitness = 31.364
Gen 164 | Best Fitness = 31.403
Gen 165 | Best Fitness = 31.403
Gen 166 | Best Fitness = 31.403
Gen 167 | Best Fitness = 31.403
Gen 168 | Best Fitness = 31.423
Gen 169 | Best Fitness = 31.423
Gen 170 | Best Fitness = 31.423
Gen 171 | Best Fitness = 31.423
Gen 172 | Best Fitness = 31.432
Gen 173 | Best Fitness = 31.432
Gen 174 | Best Fitness = 31.472
Gen 175 | Best Fitness = 31.513
Gen 176 | Best Fitness = 31.513
Gen 177 | Best Fitness = 31.534
Gen 178 | Best Fitness = 31.541
Gen 179 | Best Fitness = 31.541
Gen 180 | Best Fitness = 31.552
Gen 181 | Best Fitness = 31.552
Gen 182 | Best Fitness = 31.552
Gen 183 | Best Fitness = 31.716
Gen 184 | Best Fitness = 31.716
Gen 185 | Best Fitness = 31.861
Gen 186 | Best Fitness = 31.861
Gen 187 | Best Fitness = 31.861
Gen 188 | Best Fitness = 31.861
Gen 189 | Best Fitness = 31.861
Gen 190 | Best Fitness = 31.892
Gen 191 | Best Fitness = 31.892
Gen 192 | Best Fitness = 31.909
Gen 193 | Best Fitness = 31.909
Gen 194 | Best Fitness = 32.003
Gen 195 | Best Fitness = 32.003
Gen 196 | Best Fitness = 32.047
Gen 197 | Best Fitness = 32.047
Gen 198 | Best Fitness = 32.047
Gen 199 | Best Fitness = 32.072
Gen 200 | Best Fitness = 32.084

======== GA RUN 34 of 50 ========
Gen 1 | Best Fitness = 8.616
Gen 2 | Best Fitness = 8.616
Gen 3 | Best Fitness = 8.616
Gen 4 | Best Fitness = 15.477
Gen 5 | Best Fitness = 15.477
Gen 6 | Best Fitness = 18.381
Gen 7 | Best Fitness = 18.381
Gen 8 | Best Fitness = 21.506
Gen 9 | Best Fitness = 21.970
Gen 10 | Best Fitness = 21.970
Gen 11 | Best Fitness = 23.886
Gen 12 | Best Fitness = 26.543
Gen 13 | Best Fitness = 26.543
Gen 14 | Best Fitness = 26.543
Gen 15 | Best Fitness = 27.322
Gen 16 | Best Fitness = 27.322
Gen 17 | Best Fitness = 28.294
Gen 18 | Best Fitness = 28.294
Gen 19 | Best Fitness = 28.294
Gen 20 | Best Fitness = 28.294
Gen 21 | Best Fitness = 28.294
Gen 22 | Best Fitness = 28.357
Gen 23 | Best Fitness = 28.439
Gen 24 | Best Fitness = 28.578
Gen 25 | Best Fitness = 28.578
Gen 26 | Best Fitness = 28.578
Gen 27 | Best Fitness = 28.578
Gen 28 | Best Fitness = 28.578
Gen 29 | Best Fitness = 28.611
Gen 30 | Best Fitness = 28.623
Gen 31 | Best Fitness = 28.623
Gen 32 | Best Fitness = 28.623
Gen 33 | Best Fitness = 28.623
Gen 34 | Best Fitness = 28.623
Gen 35 | Best Fitness = 28.623
Gen 36 | Best Fitness = 28.669
Gen 37 | Best Fitness = 28.669
Gen 38 | Best Fitness = 28.778
Gen 39 | Best Fitness = 28.778
Gen 40 | Best Fitness = 28.778
Gen 41 | Best Fitness = 28.780
Gen 42 | Best Fitness = 28.780
Gen 43 | Best Fitness = 28.780
Gen 44 | Best Fitness = 28.790
Gen 45 | Best Fitness = 28.790
Gen 46 | Best Fitness = 28.806
Gen 47 | Best Fitness = 28.822
Gen 48 | Best Fitness = 28.847
Gen 49 | Best Fitness = 28.847
Gen 50 | Best Fitness = 28.847
Gen 51 | Best Fitness = 28.847
Gen 52 | Best Fitness = 28.887
Gen 53 | Best Fitness = 28.887
Gen 54 | Best Fitness = 28.887
Gen 55 | Best Fitness = 28.948
Gen 56 | Best Fitness = 28.948
Gen 57 | Best Fitness = 28.948
Gen 58 | Best Fitness = 28.991
Gen 59 | Best Fitness = 28.991
Gen 60 | Best Fitness = 29.013
Gen 61 | Best Fitness = 29.013
Gen 62 | Best Fitness = 29.013
Gen 63 | Best Fitness = 29.015
Gen 64 | Best Fitness = 29.015
Gen 65 | Best Fitness = 29.032
Gen 66 | Best Fitness = 29.032
Gen 67 | Best Fitness = 29.032
Gen 68 | Best Fitness = 29.048
Gen 69 | Best Fitness = 29.098
Gen 70 | Best Fitness = 29.098
Gen 71 | Best Fitness = 29.137
Gen 72 | Best Fitness = 29.144
Gen 73 | Best Fitness = 29.144
Gen 74 | Best Fitness = 29.149
Gen 75 | Best Fitness = 29.171
Gen 76 | Best Fitness = 29.239
Gen 77 | Best Fitness = 29.239
Gen 78 | Best Fitness = 29.239
Gen 79 | Best Fitness = 29.239
Gen 80 | Best Fitness = 29.239
Gen 81 | Best Fitness = 29.255
Gen 82 | Best Fitness = 29.363
Gen 83 | Best Fitness = 29.363
Gen 84 | Best Fitness = 29.363
Gen 85 | Best Fitness = 29.392
Gen 86 | Best Fitness = 29.392
Gen 87 | Best Fitness = 29.392
Gen 88 | Best Fitness = 29.432
Gen 89 | Best Fitness = 29.432
Gen 90 | Best Fitness = 29.432
Gen 91 | Best Fitness = 29.432
Gen 92 | Best Fitness = 29.460
Gen 93 | Best Fitness = 29.460
Gen 94 | Best Fitness = 29.474
Gen 95 | Best Fitness = 29.490
Gen 96 | Best Fitness = 29.495
Gen 97 | Best Fitness = 29.585
Gen 98 | Best Fitness = 29.585
Gen 99 | Best Fitness = 29.585
Gen 100 | Best Fitness = 29.632
Gen 101 | Best Fitness = 29.632
Gen 102 | Best Fitness = 29.632
Gen 103 | Best Fitness = 29.632
Gen 104 | Best Fitness = 29.715
Gen 105 | Best Fitness = 29.715
Gen 106 | Best Fitness = 29.778
Gen 107 | Best Fitness = 29.778
Gen 108 | Best Fitness = 29.801
Gen 109 | Best Fitness = 29.801
Gen 110 | Best Fitness = 29.801
Gen 111 | Best Fitness = 29.816
Gen 112 | Best Fitness = 29.960
Gen 113 | Best Fitness = 29.960
Gen 114 | Best Fitness = 29.960
Gen 115 | Best Fitness = 29.960
Gen 116 | Best Fitness = 29.960
Gen 117 | Best Fitness = 29.960
Gen 118 | Best Fitness = 30.087
Gen 119 | Best Fitness = 30.102
Gen 120 | Best Fitness = 30.102
Gen 121 | Best Fitness = 30.102
Gen 122 | Best Fitness = 30.102
Gen 123 | Best Fitness = 30.140
Gen 124 | Best Fitness = 30.140
Gen 125 | Best Fitness = 30.140
Gen 126 | Best Fitness = 30.140
Gen 127 | Best Fitness = 30.202
Gen 128 | Best Fitness = 30.202
Gen 129 | Best Fitness = 30.232
Gen 130 | Best Fitness = 30.232
Gen 131 | Best Fitness = 30.235
Gen 132 | Best Fitness = 30.309
Gen 133 | Best Fitness = 30.309
Gen 134 | Best Fitness = 30.310
Gen 135 | Best Fitness = 30.310
Gen 136 | Best Fitness = 30.389
Gen 137 | Best Fitness = 30.389
Gen 138 | Best Fitness = 30.389
Gen 139 | Best Fitness = 30.389
Gen 140 | Best Fitness = 30.389
Gen 141 | Best Fitness = 30.389
Gen 142 | Best Fitness = 30.389
Gen 143 | Best Fitness = 30.389
Gen 144 | Best Fitness = 30.410
Gen 145 | Best Fitness = 30.410
Gen 146 | Best Fitness = 30.443
Gen 147 | Best Fitness = 30.448
Gen 148 | Best Fitness = 30.465
Gen 149 | Best Fitness = 30.628
Gen 150 | Best Fitness = 30.628
Gen 151 | Best Fitness = 30.660
Gen 152 | Best Fitness = 30.684
Gen 153 | Best Fitness = 30.684
Gen 154 | Best Fitness = 30.747
Gen 155 | Best Fitness = 30.747
Gen 156 | Best Fitness = 30.757
Gen 157 | Best Fitness = 30.764
Gen 158 | Best Fitness = 30.766
Gen 159 | Best Fitness = 30.770
Gen 160 | Best Fitness = 30.770
Gen 161 | Best Fitness = 30.780
Gen 162 | Best Fitness = 30.782
Gen 163 | Best Fitness = 30.782
Gen 164 | Best Fitness = 30.799
Gen 165 | Best Fitness = 30.799
Gen 166 | Best Fitness = 30.832
Gen 167 | Best Fitness = 30.832
Gen 168 | Best Fitness = 30.832
Gen 169 | Best Fitness = 30.832
Gen 170 | Best Fitness = 30.844
Gen 171 | Best Fitness = 30.844
Gen 172 | Best Fitness = 30.844
Gen 173 | Best Fitness = 30.844
Gen 174 | Best Fitness = 30.846
Gen 175 | Best Fitness = 30.850
Gen 176 | Best Fitness = 30.850
Gen 177 | Best Fitness = 30.857
Gen 178 | Best Fitness = 30.858
Gen 179 | Best Fitness = 30.858
Gen 180 | Best Fitness = 30.859
Gen 181 | Best Fitness = 30.859
Gen 182 | Best Fitness = 30.861
Gen 183 | Best Fitness = 30.863
Gen 184 | Best Fitness = 30.865
Gen 185 | Best Fitness = 30.866
Gen 186 | Best Fitness = 30.887
Gen 187 | Best Fitness = 30.923
Gen 188 | Best Fitness = 30.924
Gen 189 | Best Fitness = 30.924
Gen 190 | Best Fitness = 30.924
Gen 191 | Best Fitness = 30.925
Gen 192 | Best Fitness = 30.925
Gen 193 | Best Fitness = 30.925
Gen 194 | Best Fitness = 30.927
Gen 195 | Best Fitness = 30.927
Gen 196 | Best Fitness = 30.933
Gen 197 | Best Fitness = 30.945
Gen 198 | Best Fitness = 30.945
Gen 199 | Best Fitness = 30.951
Gen 200 | Best Fitness = 30.951

======== GA RUN 35 of 50 ========
Gen 1 | Best Fitness = 12.120
Gen 2 | Best Fitness = 12.120
Gen 3 | Best Fitness = 12.120
Gen 4 | Best Fitness = 12.120
Gen 5 | Best Fitness = 12.120
Gen 6 | Best Fitness = 12.120
Gen 7 | Best Fitness = 12.120
Gen 8 | Best Fitness = 12.308
Gen 9 | Best Fitness = 13.201
Gen 10 | Best Fitness = 14.736
Gen 11 | Best Fitness = 14.944
Gen 12 | Best Fitness = 16.577
Gen 13 | Best Fitness = 16.577
Gen 14 | Best Fitness = 17.918
Gen 15 | Best Fitness = 18.721
Gen 16 | Best Fitness = 23.448
Gen 17 | Best Fitness = 23.914
Gen 18 | Best Fitness = 26.611
Gen 19 | Best Fitness = 26.611
Gen 20 | Best Fitness = 26.955
Gen 21 | Best Fitness = 27.600
Gen 22 | Best Fitness = 27.777
Gen 23 | Best Fitness = 27.777
Gen 24 | Best Fitness = 27.777
Gen 25 | Best Fitness = 27.777
Gen 26 | Best Fitness = 27.857
Gen 27 | Best Fitness = 28.106
Gen 28 | Best Fitness = 28.106
Gen 29 | Best Fitness = 28.106
Gen 30 | Best Fitness = 28.132
Gen 31 | Best Fitness = 28.132
Gen 32 | Best Fitness = 28.312
Gen 33 | Best Fitness = 28.312
Gen 34 | Best Fitness = 28.312
Gen 35 | Best Fitness = 28.338
Gen 36 | Best Fitness = 28.338
Gen 37 | Best Fitness = 28.338
Gen 38 | Best Fitness = 28.338
Gen 39 | Best Fitness = 28.338
Gen 40 | Best Fitness = 28.338
Gen 41 | Best Fitness = 28.338
Gen 42 | Best Fitness = 28.338
Gen 43 | Best Fitness = 28.338
Gen 44 | Best Fitness = 28.361
Gen 45 | Best Fitness = 28.361
Gen 46 | Best Fitness = 28.361
Gen 47 | Best Fitness = 28.364
Gen 48 | Best Fitness = 28.374
Gen 49 | Best Fitness = 28.386
Gen 50 | Best Fitness = 28.386
Gen 51 | Best Fitness = 28.402
Gen 52 | Best Fitness = 28.456
Gen 53 | Best Fitness = 28.456
Gen 54 | Best Fitness = 28.456
Gen 55 | Best Fitness = 28.456
Gen 56 | Best Fitness = 28.520
Gen 57 | Best Fitness = 28.520
Gen 58 | Best Fitness = 28.520
Gen 59 | Best Fitness = 28.520
Gen 60 | Best Fitness = 28.520
Gen 61 | Best Fitness = 28.520
Gen 62 | Best Fitness = 28.520
Gen 63 | Best Fitness = 28.564
Gen 64 | Best Fitness = 28.622
Gen 65 | Best Fitness = 28.626
Gen 66 | Best Fitness = 28.659
Gen 67 | Best Fitness = 28.659
Gen 68 | Best Fitness = 28.659
Gen 69 | Best Fitness = 28.701
Gen 70 | Best Fitness = 28.750
Gen 71 | Best Fitness = 28.750
Gen 72 | Best Fitness = 28.759
Gen 73 | Best Fitness = 28.786
Gen 74 | Best Fitness = 28.787
Gen 75 | Best Fitness = 28.797
Gen 76 | Best Fitness = 28.812
Gen 77 | Best Fitness = 28.827
Gen 78 | Best Fitness = 28.833
Gen 79 | Best Fitness = 28.851
Gen 80 | Best Fitness = 28.866
Gen 81 | Best Fitness = 28.866
Gen 82 | Best Fitness = 28.866
Gen 83 | Best Fitness = 28.898
Gen 84 | Best Fitness = 28.918
Gen 85 | Best Fitness = 28.918
Gen 86 | Best Fitness = 28.933
Gen 87 | Best Fitness = 28.933
Gen 88 | Best Fitness = 28.954
Gen 89 | Best Fitness = 28.957
Gen 90 | Best Fitness = 28.981
Gen 91 | Best Fitness = 28.987
Gen 92 | Best Fitness = 29.136
Gen 93 | Best Fitness = 29.136
Gen 94 | Best Fitness = 29.136
Gen 95 | Best Fitness = 29.136
Gen 96 | Best Fitness = 29.136
Gen 97 | Best Fitness = 29.206
Gen 98 | Best Fitness = 29.206
Gen 99 | Best Fitness = 29.246
Gen 100 | Best Fitness = 29.340
Gen 101 | Best Fitness = 29.340
Gen 102 | Best Fitness = 29.340
Gen 103 | Best Fitness = 29.391
Gen 104 | Best Fitness = 29.391
Gen 105 | Best Fitness = 29.392
Gen 106 | Best Fitness = 29.403
Gen 107 | Best Fitness = 29.403
Gen 108 | Best Fitness = 29.403
Gen 109 | Best Fitness = 29.418
Gen 110 | Best Fitness = 29.434
Gen 111 | Best Fitness = 29.434
Gen 112 | Best Fitness = 29.445
Gen 113 | Best Fitness = 29.445
Gen 114 | Best Fitness = 29.470
Gen 115 | Best Fitness = 29.676
Gen 116 | Best Fitness = 29.676
Gen 117 | Best Fitness = 29.676
Gen 118 | Best Fitness = 29.676
Gen 119 | Best Fitness = 29.676
Gen 120 | Best Fitness = 29.676
Gen 121 | Best Fitness = 29.689
Gen 122 | Best Fitness = 29.689
Gen 123 | Best Fitness = 29.689
Gen 124 | Best Fitness = 29.689
Gen 125 | Best Fitness = 29.689
Gen 126 | Best Fitness = 29.745
Gen 127 | Best Fitness = 29.745
Gen 128 | Best Fitness = 29.745
Gen 129 | Best Fitness = 29.745
Gen 130 | Best Fitness = 29.745
Gen 131 | Best Fitness = 29.754
Gen 132 | Best Fitness = 29.790
Gen 133 | Best Fitness = 29.790
Gen 134 | Best Fitness = 29.790
Gen 135 | Best Fitness = 29.907
Gen 136 | Best Fitness = 29.907
Gen 137 | Best Fitness = 29.907
Gen 138 | Best Fitness = 29.907
Gen 139 | Best Fitness = 29.907
Gen 140 | Best Fitness = 29.918
Gen 141 | Best Fitness = 29.997
Gen 142 | Best Fitness = 30.007
Gen 143 | Best Fitness = 30.019
Gen 144 | Best Fitness = 30.019
Gen 145 | Best Fitness = 30.041
Gen 146 | Best Fitness = 30.041
Gen 147 | Best Fitness = 30.044
Gen 148 | Best Fitness = 30.159
Gen 149 | Best Fitness = 30.159
Gen 150 | Best Fitness = 30.159
Gen 151 | Best Fitness = 30.159
Gen 152 | Best Fitness = 30.203
Gen 153 | Best Fitness = 30.203
Gen 154 | Best Fitness = 30.203
Gen 155 | Best Fitness = 30.203
Gen 156 | Best Fitness = 30.203
Gen 157 | Best Fitness = 30.323
Gen 158 | Best Fitness = 30.323
Gen 159 | Best Fitness = 30.399
Gen 160 | Best Fitness = 30.399
Gen 161 | Best Fitness = 30.406
Gen 162 | Best Fitness = 30.406
Gen 163 | Best Fitness = 30.406
Gen 164 | Best Fitness = 30.406
Gen 165 | Best Fitness = 30.406
Gen 166 | Best Fitness = 30.406
Gen 167 | Best Fitness = 30.406
Gen 168 | Best Fitness = 30.406
Gen 169 | Best Fitness = 30.406
Gen 170 | Best Fitness = 30.413
Gen 171 | Best Fitness = 30.413
Gen 172 | Best Fitness = 30.414
Gen 173 | Best Fitness = 30.414
Gen 174 | Best Fitness = 30.414
Gen 175 | Best Fitness = 30.504
Gen 176 | Best Fitness = 30.504
Gen 177 | Best Fitness = 30.504
Gen 178 | Best Fitness = 30.538
Gen 179 | Best Fitness = 30.538
Gen 180 | Best Fitness = 30.544
Gen 181 | Best Fitness = 30.544
Gen 182 | Best Fitness = 30.557
Gen 183 | Best Fitness = 30.564
Gen 184 | Best Fitness = 30.737
Gen 185 | Best Fitness = 30.737
Gen 186 | Best Fitness = 30.737
Gen 187 | Best Fitness = 30.831
Gen 188 | Best Fitness = 30.831
Gen 189 | Best Fitness = 30.873
Gen 190 | Best Fitness = 30.873
Gen 191 | Best Fitness = 30.873
Gen 192 | Best Fitness = 30.873
Gen 193 | Best Fitness = 30.873
Gen 194 | Best Fitness = 30.873
Gen 195 | Best Fitness = 30.904
Gen 196 | Best Fitness = 30.904
Gen 197 | Best Fitness = 30.904
Gen 198 | Best Fitness = 30.907
Gen 199 | Best Fitness = 30.916
Gen 200 | Best Fitness = 30.964

======== GA RUN 36 of 50 ========
Gen 1 | Best Fitness = 5.179
Gen 2 | Best Fitness = 5.179
Gen 3 | Best Fitness = 7.369
Gen 4 | Best Fitness = 7.816
Gen 5 | Best Fitness = 7.816
Gen 6 | Best Fitness = 7.816
Gen 7 | Best Fitness = 9.720
Gen 8 | Best Fitness = 11.049
Gen 9 | Best Fitness = 11.049
Gen 10 | Best Fitness = 16.633
Gen 11 | Best Fitness = 16.633
Gen 12 | Best Fitness = 20.156
Gen 13 | Best Fitness = 28.359
Gen 14 | Best Fitness = 28.359
Gen 15 | Best Fitness = 28.359
Gen 16 | Best Fitness = 28.359
Gen 17 | Best Fitness = 28.605
Gen 18 | Best Fitness = 28.605
Gen 19 | Best Fitness = 28.826
Gen 20 | Best Fitness = 28.826
Gen 21 | Best Fitness = 28.826
Gen 22 | Best Fitness = 28.826
Gen 23 | Best Fitness = 28.826
Gen 24 | Best Fitness = 28.925
Gen 25 | Best Fitness = 29.041
Gen 26 | Best Fitness = 29.041
Gen 27 | Best Fitness = 29.041
Gen 28 | Best Fitness = 29.739
Gen 29 | Best Fitness = 29.739
Gen 30 | Best Fitness = 29.739
Gen 31 | Best Fitness = 29.913
Gen 32 | Best Fitness = 29.913
Gen 33 | Best Fitness = 29.913
Gen 34 | Best Fitness = 29.913
Gen 35 | Best Fitness = 29.913
Gen 36 | Best Fitness = 29.913
Gen 37 | Best Fitness = 29.913
Gen 38 | Best Fitness = 29.919
Gen 39 | Best Fitness = 30.004
Gen 40 | Best Fitness = 30.004
Gen 41 | Best Fitness = 30.004
Gen 42 | Best Fitness = 30.046
Gen 43 | Best Fitness = 30.046
Gen 44 | Best Fitness = 30.069
Gen 45 | Best Fitness = 30.122
Gen 46 | Best Fitness = 30.122
Gen 47 | Best Fitness = 30.127
Gen 48 | Best Fitness = 30.127
Gen 49 | Best Fitness = 30.132
Gen 50 | Best Fitness = 30.227
Gen 51 | Best Fitness = 30.227
Gen 52 | Best Fitness = 30.227
Gen 53 | Best Fitness = 30.227
Gen 54 | Best Fitness = 30.275
Gen 55 | Best Fitness = 30.275
Gen 56 | Best Fitness = 30.275
Gen 57 | Best Fitness = 30.281
Gen 58 | Best Fitness = 30.281
Gen 59 | Best Fitness = 30.288
Gen 60 | Best Fitness = 30.296
Gen 61 | Best Fitness = 30.296
Gen 62 | Best Fitness = 30.325
Gen 63 | Best Fitness = 30.354
Gen 64 | Best Fitness = 30.465
Gen 65 | Best Fitness = 30.465
Gen 66 | Best Fitness = 30.465
Gen 67 | Best Fitness = 30.465
Gen 68 | Best Fitness = 30.652
Gen 69 | Best Fitness = 30.652
Gen 70 | Best Fitness = 30.652
Gen 71 | Best Fitness = 30.652
Gen 72 | Best Fitness = 30.682
Gen 73 | Best Fitness = 30.691
Gen 74 | Best Fitness = 30.691
Gen 75 | Best Fitness = 30.878
Gen 76 | Best Fitness = 30.878
Gen 77 | Best Fitness = 30.878
Gen 78 | Best Fitness = 31.012
Gen 79 | Best Fitness = 31.143
Gen 80 | Best Fitness = 31.254
Gen 81 | Best Fitness = 31.254
Gen 82 | Best Fitness = 31.257
Gen 83 | Best Fitness = 31.257
Gen 84 | Best Fitness = 31.257
Gen 85 | Best Fitness = 31.257
Gen 86 | Best Fitness = 31.257
Gen 87 | Best Fitness = 31.351
Gen 88 | Best Fitness = 31.351
Gen 89 | Best Fitness = 31.351
Gen 90 | Best Fitness = 31.358
Gen 91 | Best Fitness = 31.392
Gen 92 | Best Fitness = 31.392
Gen 93 | Best Fitness = 31.392
Gen 94 | Best Fitness = 31.392
Gen 95 | Best Fitness = 31.398
Gen 96 | Best Fitness = 31.398
Gen 97 | Best Fitness = 31.398
Gen 98 | Best Fitness = 31.485
Gen 99 | Best Fitness = 31.485
Gen 100 | Best Fitness = 31.485
Gen 101 | Best Fitness = 31.485
Gen 102 | Best Fitness = 31.485
Gen 103 | Best Fitness = 31.485
Gen 104 | Best Fitness = 31.494
Gen 105 | Best Fitness = 31.512
Gen 106 | Best Fitness = 31.525
Gen 107 | Best Fitness = 31.528
Gen 108 | Best Fitness = 31.540
Gen 109 | Best Fitness = 31.543
Gen 110 | Best Fitness = 31.546
Gen 111 | Best Fitness = 31.656
Gen 112 | Best Fitness = 31.656
Gen 113 | Best Fitness = 31.656
Gen 114 | Best Fitness = 31.656
Gen 115 | Best Fitness = 31.656
Gen 116 | Best Fitness = 31.661
Gen 117 | Best Fitness = 31.939
Gen 118 | Best Fitness = 31.939
Gen 119 | Best Fitness = 31.939
Gen 120 | Best Fitness = 31.939
Gen 121 | Best Fitness = 31.939
Gen 122 | Best Fitness = 32.111
Gen 123 | Best Fitness = 32.111
Gen 124 | Best Fitness = 32.114
Gen 125 | Best Fitness = 32.125
Gen 126 | Best Fitness = 32.125
Gen 127 | Best Fitness = 32.134
Gen 128 | Best Fitness = 32.185
Gen 129 | Best Fitness = 32.196
Gen 130 | Best Fitness = 32.239
Gen 131 | Best Fitness = 32.268
Gen 132 | Best Fitness = 32.268
Gen 133 | Best Fitness = 32.335
Gen 134 | Best Fitness = 32.446
Gen 135 | Best Fitness = 32.446
Gen 136 | Best Fitness = 32.446
Gen 137 | Best Fitness = 32.518
Gen 138 | Best Fitness = 32.518
Gen 139 | Best Fitness = 32.530
Gen 140 | Best Fitness = 32.530
Gen 141 | Best Fitness = 32.542
Gen 142 | Best Fitness = 32.583
Gen 143 | Best Fitness = 32.583
Gen 144 | Best Fitness = 32.632
Gen 145 | Best Fitness = 32.704
Gen 146 | Best Fitness = 32.704
Gen 147 | Best Fitness = 32.767
Gen 148 | Best Fitness = 32.768
Gen 149 | Best Fitness = 32.768
Gen 150 | Best Fitness = 32.768
Gen 151 | Best Fitness = 32.785
Gen 152 | Best Fitness = 32.785
Gen 153 | Best Fitness = 32.803
Gen 154 | Best Fitness = 32.858
Gen 155 | Best Fitness = 32.962
Gen 156 | Best Fitness = 32.962
Gen 157 | Best Fitness = 32.962
Gen 158 | Best Fitness = 32.962
Gen 159 | Best Fitness = 32.962
Gen 160 | Best Fitness = 32.990
